date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:11:03	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:01%20GMT	http://archiv.tdh-murgtal.de/archiv.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/archiv.0.delayed	(from )
00:11:03	341/341	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2022:11:01%20GMT	http://www.tdh-murgtal.de/aktuelles/index.html	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktuelles/index.1.delayed	(from )
00:11:03	67/67	U-----	200	untouched ('OK')	text/plain	etag:%2243-531e161193d80%22	http://archiv.tdh-murgtal.de/robots.txt		(from )
00:11:03	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:02%20GMT	http://archiv.tdh-murgtal.de/aktuelles/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktuelles/index.html	(from )
00:11:03	20765/20765	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:02%20GMT	http://archiv.tdh-murgtal.de/schnellueberblick/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/schnellueberblick/index.html	(from )
00:11:04	60752/60752	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:02%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/index.html	(from )
00:11:04	20217/20217	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:02%20GMT	http://archiv.tdh-murgtal.de/unterstuetzung/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/unterstuetzung/index.html	(from )
00:11:04	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2022:11:03%20GMT	http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:04	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:03%20GMT	http://archiv.tdh-murgtal.de/kontakt/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/kontakt/index.html	(from )
00:11:04	19086/19086	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:03%20GMT	http://archiv.tdh-murgtal.de/team/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/team/index.html	(from )
00:11:05	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2022:11:03%20GMT	http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:05	20189/20189	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:04%20GMT	http://archiv.tdh-murgtal.de/presse/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/presse/index.html	(from )
00:11:05	21453/21453	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:04%20GMT	http://archiv.tdh-murgtal.de/impressum/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/impressum/index.html	(from )
00:11:05	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2022:11:04%20GMT	http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.gif	(from http://archiv.tdh-murgtal.de/unterstuetzung/)
00:11:06	5899/5899	U--M-Z	200	updated ('OK')	text/css	etag:%22170b-3bc2a2108b8c0-gzip%22	http://archiv.tdh-murgtal.de/_inc/formate.css	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/_inc/formate.css	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:06	339/339	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2022:11:04%20GMT	http://www.tdh-murgtal.de/aktuelles/2018/10/	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktuelles/2018/10/index.html	(from http://archiv.tdh-murgtal.de/aktuelles/index.html)
00:11:06	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2022:11:04%20GMT	http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.5.delayed	(from http://archiv.tdh-murgtal.de/team/)
00:11:06	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.6.delayed	(from http://archiv.tdh-murgtal.de/presse/)
00:11:06	22678/22678	U-----	200	untouched ('')	text/javascript	date:Wed,%2016%20Jan%202019%2020:01:45%20GMT	http://www.google-analytics.com/urchin.js	W:/HTTrack/tdh-murgtal.de/www.google-analytics.com/urchin.js	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:06	2591/2591	U-----	200	untouched ('')	image/jpeg	etag:%22a1f-39a245a52adc0%22	http://archiv.tdh-murgtal.de/images/depping/motiv2.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/depping/motiv2.jpg	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:06	7267/7267	U--M-Z	200	updated ('OK')	application/javascript	etag:%221c63-3d41afb456800-gzip%22	http://archiv.tdh-murgtal.de/_inc/javascripts.js	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/_inc/javascripts.js	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:06	2503/2503	U-----	200	untouched ('')	image/gif	etag:%229c7-3bbf4bae33a00%22	http://archiv.tdh-murgtal.de/images/tdh-schriftzug.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/tdh-schriftzug.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:06	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.7.delayed	(from http://archiv.tdh-murgtal.de/impressum/)
00:11:07	6337/6337	U-----	200	untouched ('')	image/gif	etag:%2218c1-47d86982cb8c0%22	http://archiv.tdh-murgtal.de/images/onlinespende_klein.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/onlinespende_klein.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:07	43/43	U-----	200	untouched ('')	image/gif	etag:%222b-3693c95a98100%22	http://archiv.tdh-murgtal.de/images/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/pixel.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:07	331/331	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2022:11:05%20GMT	http://www.tdh-murgtal.de/robots.txt		(from http://archiv.tdh-murgtal.de/aktuelles/index.html)
00:11:07	331/331	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2022:11:05%20GMT	http://www.tdh-murgtal.de/aktuelles/	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktuelles/index.html	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:07	3460/3460	U-----	200	untouched ('')	image/gif	etag:%22d84-3f958c2192cc0%22	http://archiv.tdh-murgtal.de/images/hdl_schnellueberblick.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/hdl_schnellueberblick.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:07	15904/15904	U-----	200	untouched ('')	image/gif	etag:%223e20-4964c2149acc0%22	http://archiv.tdh-murgtal.de/images/sponsoren_banner.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/sponsoren_banner.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:07	15694/15694	U-----	200	untouched ('')	image/jpeg	etag:%223d4e-3f95981401c80%22	http://archiv.tdh-murgtal.de/schnellueberblick/img/kinder.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/schnellueberblick/img/kinder.jpg	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:08	19927/19927	U-----	200	untouched ('')	image/jpeg	etag:%224dd7-3f9598b8fe1c0%22	http://archiv.tdh-murgtal.de/schnellueberblick/img/basar.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/schnellueberblick/img/basar.jpg	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:08	24162/24162	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:06%20GMT	http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:08	27199/27199	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:07%20GMT	http://archiv.tdh-murgtal.de/team/mitarbeiter/	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/team/mitarbeiter/index.html	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:08	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.8.delayed	(from http://archiv.tdh-murgtal.de/unterstuetzung/hilfe/index.html)
00:11:08	19796/19796	U-----	200	untouched ('')	image/gif	etag:%224d54-4ed946538b300%22	http://archiv.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/erloese92-12.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:09	2040/2040	U-----	200	untouched ('')	image/gif	etag:%227f8-4ed9468151f00%22	http://archiv.tdh-murgtal.de/images/erloese92-12_klein.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/erloese92-12_klein.gif	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:09	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.9.delayed	(from http://archiv.tdh-murgtal.de/team/mitarbeiter/)
00:11:09	5062/5062	U-----	200	untouched ('')	image/jpeg	etag:%2213c6-39a255bdfe800%22	http://archiv.tdh-murgtal.de/images/kind.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/kind.jpg	(from http://archiv.tdh-murgtal.de/schnellueberblick/)
00:11:09	3509/3509	U-----	200	untouched ('')	image/jpeg	etag:%22db5-39a24a2070080%22	http://archiv.tdh-murgtal.de/images/depping/motiv11.jpg	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/depping/motiv11.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:09	3129/3129	U-----	200	untouched ('')	image/gif	etag:%22c39-397314f9ccdc0%22	http://archiv.tdh-murgtal.de/images/hdl_aktivitaeten.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/images/hdl_aktivitaeten.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:10	58892/58892	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:08%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2013/adorno-quartett/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2013/adorno-quartett/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:10	60771/60771	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:08%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/index-2.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:10	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:08%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:10	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.a.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/index.html)
00:11:10	59861/59861	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:09%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2013/king-henry/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2013/king-henry/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:10	63667/63667	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:09%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:11	65423/65423	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:09%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/bigband-karlsruhe/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/bigband-karlsruhe/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:11	372/372	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2022:11:09%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2013/adorno-quartett/img/quartett1.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2013/adorno-quartett/img/quartett1.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2013/adorno-quartett/index.html)
00:11:11	372/372	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Apr%202019%2022:11:10%20GMT	http://www.tdh-murgtal.de/aktivitaeten/2013/adorno-quartett/img/quartett3.jpg	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/aktivitaeten/2013/adorno-quartett/img/quartett3.jpg	(from http://archiv.tdh-murgtal.de/aktivitaeten/2013/adorno-quartett/index.html)
00:11:11	57501/57501	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:10%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2011/basar/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2011/basar/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:11	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.d.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2013/adorno-quartett/index.html)
00:11:11	58525/58525	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:10%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2011/jazzhoprhythm/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2011/jazzhoprhythm/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:12	56701/56701	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:10%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2010/basar/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2010/basar/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:12	0/-1	---M--	301	error ('')			http://www.tdh-murgtal.de/images/erloese92-12.gif	W:/HTTrack/tdh-murgtal.de/www.tdh-murgtal.de/images/erloese92-12.e.delayed	(from http://archiv.tdh-murgtal.de/aktivitaeten/2013/king-henry/index.html)
00:11:12	57909/57909	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:10%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2010/klezmer-konzert/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2010/klezmer-konzert/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:12	58630/58630	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:11%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2009/ael-jawala-konzert/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2009/ael-jawala-konzert/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:12	59534/59534	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:11%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2009/kinderfest/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2009/kinderfest/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:13	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:11%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:13	55648/55648	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:11%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2009/radboerse/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2009/radboerse/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:13	57237/57237	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:11%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2008/basar/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2008/basar/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:13	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:12%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:13	59763/59763	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:12%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2008/radboerse/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2008/radboerse/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:14	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:12%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:14	57720/57720	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:12%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2008/jubilaeumskonzert/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2008/jubilaeumskonzert/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:14	63261/63261	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:13%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2007/jubilaeumskonzert/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2007/jubilaeumskonzert/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:14	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:13%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:14	58105/58105	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:13%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2007/kinderfest/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2007/kinderfest/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:15	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:13%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:15	57221/57221	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:13%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2007/soul-and-more/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2007/soul-and-more/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:15	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:14%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:15	56590/56590	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:14%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2007/moonlights/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2007/moonlights/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:15	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:14%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:15	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:14%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:16	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:14%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:16	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:15%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:16	57973/57973	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:15%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2007/radboerse/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2007/radboerse/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:16	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:15%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:16	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:15%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:17	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:15%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:17	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:15%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
00:11:17	55808/55808	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Apr%202019%2022:11:15%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2006/basar/index.html	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2006/basar/index.html	(from http://archiv.tdh-murgtal.de/aktivitaeten/)
00:11:17	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Apr%202019%2022:11:16%20GMT	http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/%22./images.%22/pixel.gif	W:/HTTrack/tdh-murgtal.de/archiv.tdh-murgtal.de/aktivitaeten/2012/basar/_/images._/pixel.gif	(from http://archiv.tdh-murgtal.de/aktivitaeten/2012/basar/index.html)
